id,Titel,Satz,Suspense,Fragesatz,Satzlänge
608,Eine Spukgeschichte,"Schon längst bemerke ich, daß Ottmarn ein Manuskript aus der Busentasche hervorguckt, auf Erlösung hoffend.",0,0,15
609,Eine Spukgeschichte,Mag er es denn erlösen?,0,1,5
610,Eine Spukgeschichte,"»Nein, nein,« sprach Theodor, »der Strom, der in krausen Wellen daherbrauste, muß sanft abgeleitet werden, und dazu ist ein Fragment sehr tauglich, das ich vor langer Zeit, besonders dazu angeregt, aufschrieb.",0,0,31
611,Eine Spukgeschichte,"Es kommt viel Mystisches darin vor, an psychischen Wundern und seltsamen Hypothesen ist auch gar kein Mangel, und doch lenkt es hübsch ein ins gewöhnliche Leben.",0,0,26
612,Eine Spukgeschichte,Theodor las:,0,0,2
613,Tatsachen im Falle Waldemar,"Selbstverständlich finde ich es ganz natürlich, daß der seltsame Fall des Herrn Waldemar viel erörtert worden ist.",1,0,17
614,Tatsachen im Falle Waldemar,"Es wäre ein Wunder, wenn es anders gewesen wäre, besonders unter den vorliegenden Umständen.",1,0,14
615,Tatsachen im Falle Waldemar,"Infolge des Wunsches aller Beteiligten, die Sache vor der Öffentlichkeit wenigstens so lange geheimzuhalten, bis uns Gelegenheit zur weiteren Nachforschung gegeben war, und durch unsere Bemühungen, dies zu erreichen, drangen entstellte und übertriebene Gerüchte ins Volk und wurden die Quelle unangenehmer Mißdeutungen und selbstredend auch starker Ungläubigkeit.",1,0,47
616,Tatsachen im Falle Waldemar,"Es ist nun also notwendig, daß ich die
Tatsachen
berichte – soweit ich sie selbst begreife.",1,0,16
617,Tatsachen im Falle Waldemar,Sie seien hier kurz zusammengefaßt.,0,0,5
618,Tatsachen im Falle Waldemar,"Während der letzten drei Jahre war mein Interesse mehrfach auf den Mesmerismus hingelenkt worden, und vor neun Monaten etwa fiel es mir ganz plötzlich auf, daß die Reihe der bisher gemachten Experimente eine sehr auffallende und unverantwortliche Lücke aufwies:",0,0,39
619,Tatsachen im Falle Waldemar,"man hatte noch keinen
Sterbenden
hypnotisiert!",0,0,6
620,Tatsachen im Falle Waldemar,"Zunächst blieb zu beobachten, ob ein solcher Patient für magnetische Einwirkungen besonders empfänglich war;",0,0,14
621,Tatsachen im Falle Waldemar,"ferner ob die Empfänglichkeit in solchem Zustand, falls sie vorhanden, stärker oder schwächer war als sonst;",0,0,16
622,Tatsachen im Falle Waldemar,"und drittens, in welchem Grade oder für welche Zeitdauer der Tod hinausgeschoben werden konnte.",0,0,14
623,Tatsachen im Falle Waldemar,"Noch andere Punkte galt es aufzuklären, doch jene vor allem reizten meine Neugier – und ganz besonders der dritte Punkt erschien mir äußerst bedeutungsvoll.",0,0,24
624,Tatsachen im Falle Waldemar,"Auf der Suche nach einer Persönlichkeit, mit Hilfe deren ich diese Fragen lösen könnte, fiel mir mein Freund, Herr Ernst Waldemar ein, der bekannte Bibliothekar der ›Bibliotheca Forensica‹ und (unter dem Pseudonym Issachar Marx) Verfasser der polnischen Übersetzungen des ›Wallenstein‹ und des ›Gargantua‹.",0,0,43
625,Tatsachen im Falle Waldemar,"Herr Waldemar, der hauptsächlich in Harlem gelebt hatte und sich seit 1839 in New York aufhielt, war besonders auffallend durch seine unerhörte Magerkeit und durch die weiße Farbe seines Backenbartes, der mit dem schwarzen Haupthaar seltsam kontrastierte, so daß man oft glauben mochte, er trage eine Perücke.",0,0,47
626,Tatsachen im Falle Waldemar,Er war sehr reizbar und eignete sich daher für mesmeristische Versuche vortrefflich.,0,0,12
627,Tatsachen im Falle Waldemar,"Zwei- oder dreimal war es mir ohne Schwierigkeit gelungen, ihn in Schlaf zu versetzen, doch andere Erwartungen, die seine sonderbare Konstitution in mir erweckt hatte, erfüllten sich nicht.",0,0,28
628,Tatsachen im Falle Waldemar,"Sein Wille war niemals dem meinigen vollkommen unterworfen, und in bezug auf ›Hellsehen‹ konnte ich mit ihm nichts Zuverlässiges erreichen.",0,0,20
629,Tatsachen im Falle Waldemar,"Meinen Mißerfolg in dieser Hinsicht schrieb ich immer seiner zerrütteten Gesundheit zu, denn einige Monate, ehe ich mit ihm bekannt wurde, hatten seine Ärzte ihn für unrettbar schwindsüchtig erklärt.",0,0,29
630,Tatsachen im Falle Waldemar,"Es war übrigens seine Gewohnheit, von seiner bevorstehenden Auflösung als von einer unvermeidlichen Tatsache, die nicht bedauert werden sollte, zu sprechen.",0,0,21
631,Tatsachen im Falle Waldemar,"Als jene Gedanken sich mir zum ersten Male aufdrängten, war es ganz natürlich, daß ich an Herrn Waldemar dachte.",0,0,19
632,Tatsachen im Falle Waldemar,"Ich kannte die ruhevolle Philosophie dieses Mannes zu gut, als daß ich
seinerseits
irgendwelche Bedenken vermutet hätte; und er hatte in Amerika keine Angehörigen, die Einspruch hätten erheben können.",0,0,29
633,Tatsachen im Falle Waldemar,"Ich sprach mit ihm ganz offen über die Sache, und zu meiner Verwunderung zeigte er lebhaftes Interesse.",0,0,17
634,Tatsachen im Falle Waldemar,"Ich sage: zu meiner Verwunderung, denn obgleich er sich meinen Experimenten stets willig gefügt hatte, so hatte er ihnen doch niemals besondere Sympathie entgegengebracht.",0,0,24
635,Tatsachen im Falle Waldemar,"Die Art seines Leidens gestattete es, seine Todesstunde ziemlich genau vorauszusagen, und es wurde also zwischen uns vereinbart, daß er etwa vierundzwanzig Stunden vor der ihm von den Ärzten bezeichneten Sterbestunde mich zu sich rufen lassen würde.",0,0,37
636,Tatsachen im Falle Waldemar,"Es sind jetzt mehr als sieben Monate verflossen, seit ich von Herrn Waldemars eigener Hand folgende Zeilen erhielt:",0,0,18
637,Tatsachen im Falle Waldemar,Mein lieber P.!,0,0,3
638,Tatsachen im Falle Waldemar,Sie können nun also kommen.,1,0,5
639,Tatsachen im Falle Waldemar,"D. und F. haben festgestellt, daß ich nicht lange mehr mitmache – nur noch bis morgen mitternacht;",1,0,17
640,Tatsachen im Falle Waldemar,"und ich glaube, sie haben den Zeitpunkt ziemlich richtig angegeben.",1,0,10
641,Tatsachen im Falle Waldemar,Waldemar.,-,0,1
642,Tatsachen im Falle Waldemar,"Ich erhielt diese Mitteilung eine halbe Stunde, nachdem sie geschrieben war, und fünfzehn Minuten später befand ich mich im Zimmer des Sterbenden.",1,0,22
643,Tatsachen im Falle Waldemar,"Ich hatte ihn seit zehn Tagen nicht gesehen und war entsetzt über die furchtbare Veränderung, die in dieser kurzen Zeit mit ihm vorgegangen war.",1,0,24
644,Tatsachen im Falle Waldemar,"Sein Antlitz war bleifarben, die Augen blickten stumpf und vollkommen glanzlos, und die Abmagerung hatte so große Fortschritte gemacht, daß die Haut von den Backenknochen durchbohrt worden war.",1,0,28
645,Tatsachen im Falle Waldemar,"Sein Schleimauswurf war unerhört stark, der Puls kaum vernehmbar.",1,0,9
646,Tatsachen im Falle Waldemar,"Trotz alledem schien er im vollkommenen Besitz seiner Geisteskräfte und war auch körperlich nicht so schwach, als man hätte annehmen sollen.",0,0,21
647,Tatsachen im Falle Waldemar,"Er sprach sehr deutlich, nahm ohne jede Hilfe einige lindernde Arzneien zu sich und war, als ich ins Zimmer trat, damit beschäftigt, in sein Notizbuch Aufzeichnungen zu machen.",0,0,28
648,Tatsachen im Falle Waldemar,"Er saß von Kissen gestützt, aufrecht im Bett.",0,0,8
649,Tatsachen im Falle Waldemar,Die Doktoren D. und F. waren an wesend.,0,0,8
650,Tatsachen im Falle Waldemar,"Nachdem ich Waldemar die Hand gedrückt, nahm ich die Herren beiseite und empfing von ihnen über den Zustand des Patienten eingehenden Bericht.",0,0,22
651,Tatsachen im Falle Waldemar,Der linke Lungenflügel war seit achtzehn Monaten vollkommen verknorpelt und ganz unbrauchbar.,0,0,12
652,Tatsachen im Falle Waldemar,"Die obere Hälfte des rechten Lungenflügels war ebenfalls teilweise, wenn nicht sogar ganz verknöchert, während die untere Hälfte bereits in Eiterung überzugehen begann.",0,0,23
653,Tatsachen im Falle Waldemar,"Mehrere umfangreiche Durchbrüche waren vorhanden, und einige Rippen waren ebenfalls von Eiterung ergriffen.",0,0,13
654,Tatsachen im Falle Waldemar,Diese Erscheinungen im rechten Lungenflügel waren verhältnismäßig neueren Datums.,0,0,9
655,Tatsachen im Falle Waldemar,"Die Verknöcherung hatte mit ganz ungewöhnlicher Schnelligkeit um sich gegriffen, und die Rippeneiterung hatte man erst in den letzten drei Tagen wahrgenommen.",0,0,22
656,Tatsachen im Falle Waldemar,"Unabhängig von der Schwindsucht vermutete man bei dem Kranken eine Geschwulst an der Pulsader, doch machte die Lungenverknöcherung eine genaue Diagnose in dieser Hinsicht unmöglich.",0,0,25
657,Tatsachen im Falle Waldemar,"Es war die Ansicht beider Ärzte, daß Herr Waldemar gegen Mitternacht des folgenden Tages (eines Sonntags) sterben werde.",1,0,18
658,Tatsachen im Falle Waldemar, Jetzt war es Samstag sieben Uhr abends.,1,0,7
659,Tatsachen im Falle Waldemar,"Bevor die Doktoren D. und F. sich zu mir wendeten, um mir den Zustand ihres Patienten zu schildern, hatten sie diesem ein letztes Lebewohl geboten.",0,0,25
660,Tatsachen im Falle Waldemar,"Es hatte nicht in ihrer Absicht gelegen, wiederzukommen, auf mein Ersuchen jedoch erklärten sie sich bereit, gegen zehn Uhr am folgenden Abend noch einmal nach dem Kranken sehen zu wollen.",0,0,30
661,Tatsachen im Falle Waldemar,"Als sie gegangen waren, sprach ich mit Herrn Waldemar ganz offen über seine bevorstehende Auflösung und vor allem sehr eingehend über das beabsichtigte Experiment.",0,0,24
662,Tatsachen im Falle Waldemar,"Er zeigte sich noch immer ganz willig, ja sogar begierig und bat mich, sogleich zu beginnen.",1,0,16
663,Tatsachen im Falle Waldemar,"Ein Pfleger und eine Pflegerin waren anwesend, aber ich fühlte mich nicht ganz berechtigt, mich einer so bedeutungsvollen Aufgabe zu unterziehen, ohne daß für den Fall eines unerwarteten Ereignisses zuverlässigere Zeugen zugegen waren als diese beiden Leute.",1,0,37
664,Tatsachen im Falle Waldemar,"Ich verschob daher meine Maßnahmen bis zum anderen Abend gegen acht Uhr, wo das Eintreffen eines Studenten der Medizin, des Herrn Theodor L...l, zu dem ich einige Beziehungen hatte, mich weiterer Befürchtungen enthob.",0,0,33
665,Tatsachen im Falle Waldemar,"Ursprünglich war es meine Absicht gewesen, auf die Ärzte zu warten, doch ich war gezwungen anzufangen, erstens infolge der dringenden Bitten Waldemars und zweitens infolge meiner Überzeugung, daß nicht eine Minute zu verlieren sei, denn es ging ersichtlich zu Ende mit ihm.",0,0,42
666,Tatsachen im Falle Waldemar,"Herr L...l war so gütig, meinem Ersuchen, den Vorgang schriftlich festzuhalten, willig nachzukommen;",0,0,13
667,Tatsachen im Falle Waldemar,"und das, was ich jetzt berichte, ist zum großen Teile eine gedrängte oder wörtliche Wiedergabe seiner Aufzeichnungen.",1,0,17
668,Tatsachen im Falle Waldemar,"Es war etwa fünf Minuten vor acht, als ich den Patienten bei der Hand nahm und ihn bat, Herrn L...l so klar als möglich anzugeben, ob er, Herr Waldemar, durchaus gewillt sei, daß ich in seinem gegenwärtigen Zustande den Mesmerismus bei ihm anwende.",0,0,43
669,Tatsachen im Falle Waldemar,"Er antwortete mit schwacher, aber verständlicher Stimme:",0,0,7
670,Tatsachen im Falle Waldemar,"Ja, ich wünsche hypnotisiert zu werden ...",0,0,7
671,Tatsachen im Falle Waldemar,und fügte gleich darauf hinzu:,0,0,5
672,Tatsachen im Falle Waldemar,"Ich fürchte, Sie haben es schon zu lange hinausgeschoben.",1,0,9
673,Tatsachen im Falle Waldemar,"Während er noch sprach, begann ich mit dem Streichen;",1,0,9
674,Tatsachen im Falle Waldemar,"ich zog die Striche, die ich bereits früher am wirksamsten bei ihm angewendet hatte.",1,0,14
675,Tatsachen im Falle Waldemar,"Schon als ich meine Hand zum erstenmal seitwärts über seine Stirn zog, erzielte ich eine gewisse Wirkung; doch obgleich ich meine ganze Macht erschöpfte, war bis einige Minuten nach zehn, als die Doktoren D. und F. vorsprachen, kein bemerkenswerter Erfolg zu verzeichnen gewesen.",0,0,43
676,Tatsachen im Falle Waldemar,"Ich erklärte den Ärzten in kurzen Worten mein Vorhaben, und da sie nichts dagegen einzuwenden hatten, weil der Kranke schon in Agonie lag, setzte ich meine Versuche unverzüglich fort.",1,0,29
677,Tatsachen im Falle Waldemar,Statt der seitlichen Striche machte ich jedoch jetzt solche von oben nach unten und konzentrierte meinen Blick auf das rechte Auge des Leidenden.,1,0,23
678,Tatsachen im Falle Waldemar,Sein Puls war kaum wahrnehmbar;,1,0,5
679,Tatsachen im Falle Waldemar,er atmete röchelnd und in Intervallen von einer halben Minute.,1,0,10
680,Tatsachen im Falle Waldemar,Eine Viertelstunde lang blieb sein Zustand unverändert.,1,0,7
681,Tatsachen im Falle Waldemar,"Nach Ablauf dieser Frist jedoch entrang sich der Brust des Sterbenden ein tiefer Seufzer, und das Röcheln war nicht mehr zu vernehmen;",1,0,22
682,Tatsachen im Falle Waldemar,die Atmungsintervalle blieben dieselben.,1,0,4
683,Tatsachen im Falle Waldemar,Die Gliedmaßen des Patienten waren von eisiger Kälte.,1,0,8
684,Tatsachen im Falle Waldemar,Fünf Minuten vor elf ließen sich unwiderlegliche Anzeichen mesmeristischer Einwirkung bemerken.,1,0,11
685,Tatsachen im Falle Waldemar,"Der glasige Ausdruck des rollenden Auges verwandelte sich in den Ausdruck nach innen gekehrten Sinnens und Suchens, wie er nur bei Somnambulen zu finden ist.",1,0,25
686,Tatsachen im Falle Waldemar,"Mit ein paar schnellen Querstrichen brachte ich die Augenlider zum Beben, und nach einigen weiteren Strichen schlossen sie sich ganz.",1,0,20
687,Tatsachen im Falle Waldemar,"Dieser Erfolg genügte mir aber nicht, ich fuhr vielmehr eifrig und mit äußerster Willensanstrengung so lange fort, bis die Glieder des Schläfers, die ich zunächst in eine bequeme Lage gebracht hatte, vollständig steif geworden waren.",1,0,35
688,Tatsachen im Falle Waldemar,Die Beine waren lang ausgestreckt;,1,0,5
689,Tatsachen im Falle Waldemar,die Arme lagen ebenfalls fast gestreckt;,1,0,6
690,Tatsachen im Falle Waldemar,der Kopf ruhte leicht erhöht in den Kissen.,1,0,8
691,Tatsachen im Falle Waldemar,"Als dies geschehen war, war es genau Mitternacht, und ich ersuchte die anwesenden Herren, den Zustand Herrn Waldemars zu prüfen.",1,0,20
692,Tatsachen im Falle Waldemar,"Nach kurzer Untersuchung erklärten sie, daß er sich in ungemein tiefer Trance befinde.",1,0,13
693,Tatsachen im Falle Waldemar,Die Neugier beider Ärzte war in höchstem Grade geweckt.,1,0,9
694,Tatsachen im Falle Waldemar,"Dr. D. beschloß sofort, die ganze Nacht bei dem Patienten zu verbringen, während Dr. F. sich mit dem Versprechen verabschiedete, bei Tagesanbruch wiederzukommen.",0,0,23
695,Tatsachen im Falle Waldemar,"Herr L...l, der Pfleger und die Pflegerin blieben auch da.",0,0,10
696,Tatsachen im Falle Waldemar,"Wir ließen nun Herrn Waldemar bis gegen drei Uhr morgens ungestört; dann trat ich zu ihm und fand ihn in derselben Verfassung wie zur Zeit, als Dr. F. fortgegangen war – das will sagen, sein Zustand war unverändert:",0,0,38
697,Tatsachen im Falle Waldemar,"der Puls kaum fühlbar, der Atem nur mit Hilfe eines dem Kranken vor den Mund gehaltenen Spiegels bemerkbar, die Augen wie im Schlaf geschlossen, die Glieder hart und kalt wie Marmor.",1,0,31
698,Tatsachen im Falle Waldemar,Dennoch bot er nicht den Anblick eines Toten.,1,0,8
699,Tatsachen im Falle Waldemar,"Als ich mich Herrn Waldemar näherte, machte ich den schwachen Versuch, seinen rechten Arm der Führung des meinigen zu unterwerfen.",0,0,20
700,Tatsachen im Falle Waldemar,"Ich hatte bisher in solchen Experimenten bei diesem Patienten kein Glück gehabt, und sicherlich hoffte ich jetzt wenig auf Erfolg.",0,0,20
701,Tatsachen im Falle Waldemar,"Zu meinem großen Erstaunen aber folgte sein Arm bereitwillig, wenn auch sehr matt, jeder Richtung, die mein Arm ihm vorschrieb.",1,0,20
702,Tatsachen im Falle Waldemar,"Ich beschloß, ein Gespräch zu wagen.",1,0,6
703,Tatsachen im Falle Waldemar,"»Herr Waldemar«, sagte ich, »schlafen Sie?«",1,1,6
704,Tatsachen im Falle Waldemar,"Er gab keine Antwort, doch ich bemerkte ein Zittern um seinen Mund und wurde dadurch veranlaßt, meine Frage ein zweites und drittes Mal zu wiederholen.",1,0,25
705,Tatsachen im Falle Waldemar,"Als ich sie zum dritten Male stellte, wurde seine ganze Gestalt von einem leichten Schauer befallen:",1,0,16
706,Tatsachen im Falle Waldemar,"die Augenlider öffneten sich so weit, daß sie ein wenig den weißen Augapfel enthüllten, die Lippen regten sich träge, und in kaum hörbarem Flüstern entrangen sich ihnen die Worte:",1,0,29
707,Tatsachen im Falle Waldemar,Ja – schlafe jetzt.,1,0,4
708,Tatsachen im Falle Waldemar,Wecken Sie mich nicht!,1,0,4
709,Tatsachen im Falle Waldemar,Lassen Sie mich so sterben!,1,0,5
710,Tatsachen im Falle Waldemar,Ich befühlte seine Gliedmaßen;,1,0,4
711,Tatsachen im Falle Waldemar,sie waren so eiskalt wie immer.,1,0,6
712,Tatsachen im Falle Waldemar,Der rechte Arm gehorchte wie vorher der Führung meiner Hand.,1,0,10
713,Tatsachen im Falle Waldemar,Ich fragte den Magnetisierten von neuem:,1,0,6
714,Tatsachen im Falle Waldemar,"»Fühlen Sie noch Schmerzen in der Brust, Herr Waldemar?«",1,1,9
715,Tatsachen im Falle Waldemar,"»Keine Schmerzen – ich sterbe.«
",1,0,5
716,Tatsachen im Falle Waldemar,"Ich hielt es nicht für ratsam, ihn gerade jetzt noch weiter zu stören, und bis zur Ankunft des Dr. F. wurde nichts mehr gesprochen;",0,0,24
717,Tatsachen im Falle Waldemar,"dieser traf kurz vor Sonnenaufgang ein und bekundete grenzenloses Erstaunen, den Patienten noch am Leben zu sehen.",0,0,17
718,Tatsachen im Falle Waldemar,"Nachdem er ihm den Puls gefühlt und einen Spiegel an die Lippen gehalten hatte, ersuchte er mich, den Schlafwachenden nochmals anzureden.",0,0,21
719,Tatsachen im Falle Waldemar,Ich folgte der Aufforderung und sagte:,1,0,6
720,Tatsachen im Falle Waldemar,"»Herr Waldemar, schlafen Sie noch?«
",1,1,5
721,Tatsachen im Falle Waldemar,"Wie vordem vergingen einige Minuten, ehe eine Antwort erfolgte, und während dieser Zeit schien der Sterbende seine Energie zu sammeln.",1,0,20
722,Tatsachen im Falle Waldemar,"Bei der vierten Wiederholung der Frage sagte er sehr schwach, fast unhörbar:",1,0,12
723,Tatsachen im Falle Waldemar,"»Ja, schlafe noch – sterbe.«",1,0,5
724,Tatsachen im Falle Waldemar,"Es war jetzt die Ansicht oder vielmehr der Wunsch der Ärzte, daß Herr Waldemar in seinem gegenwärtigen, anscheinend ruhevollen Zustand belassen werden solle, bis der Tod obsiege, und das – darin stimmte man überein – müsse nun in wenigen Minuten erfolgen.",1,0,41
725,Tatsachen im Falle Waldemar,"Ich beschloß jedoch, noch einmal zu ihm zu sprechen, und wiederholte einfach meine vorige Frage.",1,0,15
726,Tatsachen im Falle Waldemar,"Während ich sprach, ging mit dem Antlitz des Kranken eine seltsame Veränderung vor.",1,0,13
727,Tatsachen im Falle Waldemar,"Die Augen öffneten sich langsam, die Pupillen drehten sich so weit nach aufwärts, bis sie ganz unsichtbar waren;",1,0,18
728,Tatsachen im Falle Waldemar,"die Haut wurde leichenfarben und glich nun weniger dem Pergament als weißem Papier, und die kreisrunden hektischen Flecke, die sich auf jeder Wange streng abzeichneten, erloschen mit einem Male.",1,0,29
729,Tatsachen im Falle Waldemar,"Ich gebrauche diesen Ausdruck, weil die Plötzlichkeit ihres Verschwindens mich an das plötzliche Erlöschen einer Kerzenflamme, die man ausbläst, erinnerte.",1,0,20
730,Tatsachen im Falle Waldemar,"Gleichzeitig kräuselte sich die Oberlippe, die bisher die Zähne bedeckt hatte, stark aufwärts, während die untere Kinnlade mit hörbarem Ruck herunterklappte und den Mund weit offen zeigte, in dessen Mitte die geschwollene und schwarz gewordene Zunge voll zu sehen war.",1,0,40
731,Tatsachen im Falle Waldemar,"Ich vermute, daß keinem der Anwesenden die Schrecken des Totenbettes fremd waren, aber Herr Waldemar bot in diesem Augenblick einen so entsetzlichen Anblick, daß alle aus der Nähe des Bettes zurückwichen.",1,0,31
732,Tatsachen im Falle Waldemar,"Ich fühle jetzt, daß ich in meiner Erzählung einen Punkt erreicht habe, wo jeder Leser sich ungläubig abwendet.",0,0,18
733,Tatsachen im Falle Waldemar,"Dessenungeachtet ist es meine Pflicht, fortzufahren.",0,0,6
734,Tatsachen im Falle Waldemar,"An Herrn Waldemar war nicht das geringste Lebenszeichen mehr zu bemerken, und da wir annahmen, daß er tot sei, wollten wir ihn der Obhut der Pflegeleute überlassen, als seine Zunge von einer heftigen Vibration ergriffen wurde.",1,0,36
735,Tatsachen im Falle Waldemar,Diese hielt wohl eine Minute lang an.,1,0,7
736,Tatsachen im Falle Waldemar,"Nach Ablauf dieser Zeit tönte zwischen den weitgeöffneten und regungslosen Kinnladen eine Stimme hervor – es wäre Wahnsinn, sie beschreiben zu wollen.",1,0,22
737,Tatsachen im Falle Waldemar,"Es gibt wohl zwei oder drei Vergleiche, die man hier anwenden könnte;",1,0,12
738,Tatsachen im Falle Waldemar,"ich könnte zum Beispiel sagen, daß der Laut heiser und gebrochen und hohl klang;",1,0,14
739,Tatsachen im Falle Waldemar,"aber die Fürchterlichkeit des Ganzen ist unbeschreiblich, aus dem einfachen Grunde, weil niemals menschliche Ohren ähnliche Laute vernommen haben.",1,0,19
740,Tatsachen im Falle Waldemar,"Dennoch waren da zwei Besonderheiten, die, wie ich damals meinte – und auch heute noch denke – als charakteristisch für den Klang angeführt werden können.",1,0,25
741,Tatsachen im Falle Waldemar,Erstens schien die Stimme an unsere Ohren – an meine wenigstens – aus weiter Ferne zu dringen oder aus einer tiefen Höhle aus dem Erdinnern.,1,0,25
742,Tatsachen im Falle Waldemar,"Zweitens (ich fürchte in der Tat, daß es mir unmöglich sein wird, mich verständlich zu machen) –, zweitens empfand mein Gehörsinn diese Laute so, wie etwa der Gefühlsinn gallertartige oder klebrige Dinge empfindet.",1,0,33
743,Tatsachen im Falle Waldemar,Ich sprach sowohl von ›Laut‹ als von ›Stimme‹.,0,0,8
744,Tatsachen im Falle Waldemar,"Ich will damit sagen, daß der Laut von klarer, von wundersam ergreifender Deutlichkeit der Worte war.",0,0,16
745,Tatsachen im Falle Waldemar,"Herr Waldemar
sprach
– und vermutlich in Erwiderung der Frage, die ich ihm ein paar Minuten vorher gestellt hatte.",1,0,19
746,Tatsachen im Falle Waldemar,"Man wird sich erinnern, daß ich ihn gefragt hatte, ob er noch schlafe.",1,0,13
747,Tatsachen im Falle Waldemar,Er sagte jetzt:,1,0,3
748,Tatsachen im Falle Waldemar,Ja,1,0,1
749,Tatsachen im Falle Waldemar,nein,1,0,1
750,Tatsachen im Falle Waldemar,ich habe geschlafen,1,0,3
751,Tatsachen im Falle Waldemar,und jetzt,1,0,2
752,Tatsachen im Falle Waldemar,"jetzt
bin ich tot.",1,0,4
753,Tatsachen im Falle Waldemar,"Keiner der Anwesenden machte auch nur den Versuch, das unerhörte, schaudernde Entsetzen zu verbergen, das diese wenigen so fürchterlich gesprochenen Worte ihm eingeflößt hatten.",1,0,24
754,Tatsachen im Falle Waldemar,"Herr L...l, der Student, wurde ohnmächtig.",1,0,6
755,Tatsachen im Falle Waldemar,Die Pflegeleute verließen sofort das Zimmer und konnten nicht zur Rückkehr veranlaßt werden.,1,0,13
756,Tatsachen im Falle Waldemar,"Meine eigenen Empfindungen darf ich gar nicht versuchen, dem Leser nahezubringen.",1,0,11
757,Tatsachen im Falle Waldemar,Fast eine Stunde lang bemühten wir uns schweigend – vollkommen schweigend – Herrn L...l ins Leben zurückzurufen.,1,0,17
758,Tatsachen im Falle Waldemar,"Als er wieder zu sich gekommen war, befaßten wir uns von neuem mit der Untersuchung von Herrn Waldemars Zustand.",1,0,19
759,Tatsachen im Falle Waldemar,"Er blieb in jeder Hinsicht genau so, wie ich ihn zuletzt beschrieben habe, ausgenommen, daß der Spiegel keine Atmung mehr erkennen ließ.",1,0,22
760,Tatsachen im Falle Waldemar,"Ein Versuch, aus dem Arm Blut zu ziehen, schlug fehl.",1,0,10
761,Tatsachen im Falle Waldemar,"Ich muß ferner erwähnen, daß dies Glied meinem Willen nicht mehr unterworfen war.",1,0,13
762,Tatsachen im Falle Waldemar,"Der einzige wirkliche Beweis mesmeristischer Einwirkung war nur mehr in der Vibration der Zunge zu erkennen, sobald ich an Herrn Waldemar eine Frage stellte.",1,0,24
763,Tatsachen im Falle Waldemar,"Er schien jedesmal eine Anstrengung zu machen, um zu antworten, hatte aber nicht mehr genug Willenskraft.",1,0,16
764,Tatsachen im Falle Waldemar,"Für Fragen, die irgendeine andere Person an ihn richtete, schien er durchaus unempfänglich – obgleich ich mich bemühte, einen jeden aus der Versammlung in mesmeristischen Rapport mit ihm zu setzen.",1,0,30
765,Tatsachen im Falle Waldemar,"Ich glaube, ich habe nun alles erzählt, was zum Verständnis für des Schlafwachenden damaligen Zustand notwendig ist.",0,0,17
766,Tatsachen im Falle Waldemar,"Anderes Pflegepersonal wurde beschafft, und um zehn Uhr verließ ich das Haus, in Begleitung der beiden Ärzte und des Herrn L...l.",0,0,21
767,Tatsachen im Falle Waldemar,"Am Nachmittag gingen wir alle wieder hin, um den Patienten zu sehen.",0,0,12
768,Tatsachen im Falle Waldemar,Sein Befinden war vollkommen unverändert.,0,0,5
769,Tatsachen im Falle Waldemar,"Wir hatten nun eine Besprechung dar über, ob es richtig und tunlich sei, ihn aufzuwecken;",0,0,15
770,Tatsachen im Falle Waldemar,"aber es wurde uns nicht schwer, dahin übereinzukommen, daß ein solches Vorgehen nichts Gutes fördern könne.",0,0,16
771,Tatsachen im Falle Waldemar,"Es war evident, daß bis jetzt der Tod (oder was man gewöhnlich Tod nennt) durch das mesmeristische Verfahren aufgehalten worden war.",0,0,21
772,Tatsachen im Falle Waldemar,"Es schien uns allen klar, daß ein Aufwecken Herrn Waldemars lediglich dessen augenblickliche oder zum mindesten sehr schnelle Auflösung zur Folge haben werde.",0,0,23
773,Tatsachen im Falle Waldemar,"Seit damals bis Ende letzter Woche – eine Zeitdauer von fast sieben Monaten – fuhren wir fort, täglich bei Herrn Waldemar nachzusehen, manchmal auch in Begleitung von Medizinern oder anderen Freunden.",0,0,31
774,Tatsachen im Falle Waldemar,"Diese ganze Zeit über verblieb der Schlafwachende in
genau
dem Zustande, wie ich ihn vorhin geschildert habe.",0,0,17
775,Tatsachen im Falle Waldemar,Die Pfleger widmeten ihm beständige Aufmerksamkeit.,0,0,6
776,Tatsachen im Falle Waldemar,"Es war am letzten Freitag, als wir schließlich beschlossen, den Versuch zu machen, ihn zu erwecken;",1,0,16
777,Tatsachen im Falle Waldemar,"und es ist vermutlich der unglückliche Ausgang dieses Experimentes, das in Laienkreisen zu so vielen Erörterungen Anlaß gab, die ich nicht anders als ungerechtfertigt bezeichnen kann.",1,0,26
778,Tatsachen im Falle Waldemar,"Um Herrn Waldemar aus der Trance zu erwecken, brachte ich die üblichen Striche zur Anwendung. ",1,0,15
779,Tatsachen im Falle Waldemar,Diese waren eine Zeitlang erfolglos.,1,0,5
780,Tatsachen im Falle Waldemar,Das erste Anzeichen von Wiederbelebung bot sich in einer teilweisen Herabsenkung der Iris.,1,0,13
781,Tatsachen im Falle Waldemar,"Als besonders bemerkenswert wurde festgestellt, daß diese Senkung der Pupille begleitet war von dem heftigen Ausfluß eines gelblichen Blutwassers, das unter den Lidern hervorlief und von sehr üblem Geruch war.",1,0,30
